company_name,country,assets,date,price,sector,operating,debt_to_assets,age
symrise ag,germany,4752.0,2016-06-29T00:00:00.000Z,59.75,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-06-30T00:00:00.000Z,61.15,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-07-01T00:00:00.000Z,61.65,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-07-04T00:00:00.000Z,61.75,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-07-05T00:00:00.000Z,61.25,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-07-06T00:00:00.000Z,60.82,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-07-07T00:00:00.000Z,60.31,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-07-08T00:00:00.000Z,60.84,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-07-11T00:00:00.000Z,62.05,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-07-12T00:00:00.000Z,62.12,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-07-13T00:00:00.000Z,62.39,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-07-14T00:00:00.000Z,62.55,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-07-15T00:00:00.000Z,62.69,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-07-18T00:00:00.000Z,63.96,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-07-19T00:00:00.000Z,63.42,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-07-20T00:00:00.000Z,63.74,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-07-21T00:00:00.000Z,63.35,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-07-22T00:00:00.000Z,63.8,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-07-25T00:00:00.000Z,64.0,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-07-26T00:00:00.000Z,63.94,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-07-27T00:00:00.000Z,63.28,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-07-28T00:00:00.000Z,63.23,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-07-29T00:00:00.000Z,63.04,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-08-01T00:00:00.000Z,63.66,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-08-02T00:00:00.000Z,63.1,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-08-03T00:00:00.000Z,62.92,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-08-04T00:00:00.000Z,63.13,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-08-05T00:00:00.000Z,63.83,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-08-08T00:00:00.000Z,64.39,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-08-09T00:00:00.000Z,65.65,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-08-10T00:00:00.000Z,65.17,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-08-11T00:00:00.000Z,68.72,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-08-12T00:00:00.000Z,67.63,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-08-15T00:00:00.000Z,67.84,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-08-16T00:00:00.000Z,67.68,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-08-17T00:00:00.000Z,67.13,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-08-18T00:00:00.000Z,67.18,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-08-19T00:00:00.000Z,67.09,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-08-22T00:00:00.000Z,67.0,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-08-23T00:00:00.000Z,66.86,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-08-24T00:00:00.000Z,66.66,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-08-25T00:00:00.000Z,66.75,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-08-26T00:00:00.000Z,66.96,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-08-29T00:00:00.000Z,67.0,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-08-30T00:00:00.000Z,66.81,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-08-31T00:00:00.000Z,66.01,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-09-01T00:00:00.000Z,66.8,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-09-02T00:00:00.000Z,67.15,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-09-05T00:00:00.000Z,67.73,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-09-06T00:00:00.000Z,67.53,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-09-07T00:00:00.000Z,67.87,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-09-08T00:00:00.000Z,66.96,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-09-09T00:00:00.000Z,65.69,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-09-12T00:00:00.000Z,65.07,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-09-13T00:00:00.000Z,64.37,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-09-14T00:00:00.000Z,64.68,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-09-15T00:00:00.000Z,64.65,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-09-16T00:00:00.000Z,64.51,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-09-19T00:00:00.000Z,64.5,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-09-20T00:00:00.000Z,64.95,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-09-21T00:00:00.000Z,64.94,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-09-22T00:00:00.000Z,65.88,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-09-23T00:00:00.000Z,65.77,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-09-26T00:00:00.000Z,64.87,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-09-27T00:00:00.000Z,64.99,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-09-28T00:00:00.000Z,65.68,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-09-29T00:00:00.000Z,64.99,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-09-30T00:00:00.000Z,65.23,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-10-04T00:00:00.000Z,65.86,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-10-05T00:00:00.000Z,64.95,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-10-06T00:00:00.000Z,65.0,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-10-07T00:00:00.000Z,63.88,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-10-10T00:00:00.000Z,64.11,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-10-11T00:00:00.000Z,63.54,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-10-12T00:00:00.000Z,63.2,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-10-13T00:00:00.000Z,63.18,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-10-14T00:00:00.000Z,63.5,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-10-17T00:00:00.000Z,62.97,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-10-18T00:00:00.000Z,63.48,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-10-19T00:00:00.000Z,63.55,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-10-20T00:00:00.000Z,63.2,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-10-21T00:00:00.000Z,62.71,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-10-24T00:00:00.000Z,62.38,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-10-25T00:00:00.000Z,62.29,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-10-26T00:00:00.000Z,61.69,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-10-27T00:00:00.000Z,61.77,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-10-28T00:00:00.000Z,62.11,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-10-31T00:00:00.000Z,62.51,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-11-01T00:00:00.000Z,61.85,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-11-02T00:00:00.000Z,60.78,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-11-03T00:00:00.000Z,58.81,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-11-04T00:00:00.000Z,58.76,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-11-07T00:00:00.000Z,59.36,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-11-08T00:00:00.000Z,58.94,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-11-09T00:00:00.000Z,58.58,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-11-10T00:00:00.000Z,54.75,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-11-11T00:00:00.000Z,55.04,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-11-14T00:00:00.000Z,54.05,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-11-15T00:00:00.000Z,55.84,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-11-16T00:00:00.000Z,55.9,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-11-17T00:00:00.000Z,56.32,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-11-18T00:00:00.000Z,56.1,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-11-21T00:00:00.000Z,55.28,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-11-22T00:00:00.000Z,55.3,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-11-23T00:00:00.000Z,55.0,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-11-24T00:00:00.000Z,56.05,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-11-25T00:00:00.000Z,57.35,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-11-28T00:00:00.000Z,57.04,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-11-29T00:00:00.000Z,56.93,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-11-30T00:00:00.000Z,57.11,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-12-01T00:00:00.000Z,55.6,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-12-02T00:00:00.000Z,56.35,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-12-05T00:00:00.000Z,54.79,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-12-06T00:00:00.000Z,54.68,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-12-07T00:00:00.000Z,54.73,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-12-08T00:00:00.000Z,55.5,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-12-09T00:00:00.000Z,57.79,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-12-12T00:00:00.000Z,56.66,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-12-13T00:00:00.000Z,57.13,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-12-14T00:00:00.000Z,56.86,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-12-15T00:00:00.000Z,56.17,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-12-16T00:00:00.000Z,56.51,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-12-19T00:00:00.000Z,57.46,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-12-20T00:00:00.000Z,57.7,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-12-21T00:00:00.000Z,57.95,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-12-22T00:00:00.000Z,58.27,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-12-23T00:00:00.000Z,57.89,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-12-27T00:00:00.000Z,58.06,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-12-28T00:00:00.000Z,58.14,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-12-29T00:00:00.000Z,58.05,energy and materials,13.94,37.27,13
symrise ag,germany,4752.0,2016-12-30T00:00:00.000Z,57.83,energy and materials,13.94,37.27,13
aurubis,germany,4027.0,2016-01-04T00:00:00.000Z,46.535,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-01-05T00:00:00.000Z,47.24,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-01-06T00:00:00.000Z,46.875,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-01-07T00:00:00.000Z,45.12,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-01-08T00:00:00.000Z,44.56,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-01-11T00:00:00.000Z,44.775,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-01-12T00:00:00.000Z,45.21,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-01-13T00:00:00.000Z,44.155,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-01-14T00:00:00.000Z,45.13,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-01-15T00:00:00.000Z,42.935,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-01-18T00:00:00.000Z,42.965,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-01-19T00:00:00.000Z,43.975,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-01-20T00:00:00.000Z,42.18,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-01-21T00:00:00.000Z,43.17,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-01-22T00:00:00.000Z,45.0,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-01-25T00:00:00.000Z,44.185,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-01-26T00:00:00.000Z,45.0,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-01-27T00:00:00.000Z,41.25,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-01-28T00:00:00.000Z,38.105,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-01-29T00:00:00.000Z,37.54,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-02-01T00:00:00.000Z,38.765,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-02-02T00:00:00.000Z,37.93,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-02-03T00:00:00.000Z,38.245,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-02-04T00:00:00.000Z,38.93,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-02-05T00:00:00.000Z,39.895,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-02-08T00:00:00.000Z,38.71,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-02-09T00:00:00.000Z,37.625,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-02-10T00:00:00.000Z,38.1,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-02-11T00:00:00.000Z,38.815,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-02-12T00:00:00.000Z,39.54,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-02-15T00:00:00.000Z,40.97,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-02-16T00:00:00.000Z,40.14,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-02-17T00:00:00.000Z,42.06,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-02-18T00:00:00.000Z,41.15,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-02-19T00:00:00.000Z,40.905,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-02-22T00:00:00.000Z,42.74,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-02-23T00:00:00.000Z,41.81,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-02-24T00:00:00.000Z,40.655,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-02-25T00:00:00.000Z,39.585,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-02-26T00:00:00.000Z,40.55,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-02-29T00:00:00.000Z,41.72,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-03-01T00:00:00.000Z,42.205,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-03-02T00:00:00.000Z,42.735,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-03-03T00:00:00.000Z,42.8,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-03-04T00:00:00.000Z,43.53,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-03-07T00:00:00.000Z,43.74,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-03-08T00:00:00.000Z,42.195,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-03-09T00:00:00.000Z,41.815,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-03-10T00:00:00.000Z,40.765,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-03-11T00:00:00.000Z,43.355,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-03-14T00:00:00.000Z,44.99,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-03-15T00:00:00.000Z,44.095,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-03-16T00:00:00.000Z,43.315,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-03-17T00:00:00.000Z,43.985,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-03-18T00:00:00.000Z,43.81,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-03-21T00:00:00.000Z,44.035,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-03-22T00:00:00.000Z,43.615,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-03-23T00:00:00.000Z,43.73,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-03-24T00:00:00.000Z,43.175,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-03-29T00:00:00.000Z,42.685,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-03-30T00:00:00.000Z,44.9,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-03-31T00:00:00.000Z,43.73,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-04-01T00:00:00.000Z,45.26,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-04-04T00:00:00.000Z,43.405,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-04-05T00:00:00.000Z,42.7,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-04-06T00:00:00.000Z,42.08,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-04-07T00:00:00.000Z,41.385,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-04-08T00:00:00.000Z,40.575,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-04-11T00:00:00.000Z,41.22,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-04-12T00:00:00.000Z,41.21,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-04-13T00:00:00.000Z,43.935,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-04-14T00:00:00.000Z,44.045,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-04-15T00:00:00.000Z,44.245,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-04-18T00:00:00.000Z,43.62,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-04-19T00:00:00.000Z,46.235,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-04-20T00:00:00.000Z,47.965,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-04-21T00:00:00.000Z,46.75,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-04-22T00:00:00.000Z,47.055,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-04-25T00:00:00.000Z,46.94,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-04-26T00:00:00.000Z,47.165,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-04-27T00:00:00.000Z,48.065,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-04-28T00:00:00.000Z,49.145,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-04-29T00:00:00.000Z,47.385,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-05-02T00:00:00.000Z,48.59,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-05-03T00:00:00.000Z,47.63,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-05-04T00:00:00.000Z,48.085,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-05-05T00:00:00.000Z,47.63,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-05-06T00:00:00.000Z,48.225,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-05-09T00:00:00.000Z,46.9,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-05-10T00:00:00.000Z,47.075,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-05-11T00:00:00.000Z,48.0,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-05-12T00:00:00.000Z,46.425,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-05-13T00:00:00.000Z,45.845,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-05-17T00:00:00.000Z,46.005,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-05-18T00:00:00.000Z,45.505,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-05-19T00:00:00.000Z,44.54,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-05-20T00:00:00.000Z,45.28,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-05-23T00:00:00.000Z,45.325,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-05-24T00:00:00.000Z,45.43,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-05-25T00:00:00.000Z,46.645,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-05-26T00:00:00.000Z,46.6,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-05-27T00:00:00.000Z,46.81,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-05-30T00:00:00.000Z,45.92,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-05-31T00:00:00.000Z,46.955,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-06-01T00:00:00.000Z,45.03,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-06-02T00:00:00.000Z,46.445,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-06-03T00:00:00.000Z,45.655,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-06-06T00:00:00.000Z,45.41,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-06-07T00:00:00.000Z,45.95,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-06-08T00:00:00.000Z,46.055,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-06-09T00:00:00.000Z,45.85,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-06-10T00:00:00.000Z,43.37,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-06-13T00:00:00.000Z,43.175,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-06-14T00:00:00.000Z,42.45,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-06-15T00:00:00.000Z,42.48,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-06-16T00:00:00.000Z,41.945,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-06-17T00:00:00.000Z,43.56,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-06-20T00:00:00.000Z,44.16,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-06-21T00:00:00.000Z,43.83,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-06-22T00:00:00.000Z,43.04,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-06-23T00:00:00.000Z,43.6,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-06-24T00:00:00.000Z,42.225,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-06-27T00:00:00.000Z,40.12,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-06-28T00:00:00.000Z,40.635,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-06-29T00:00:00.000Z,41.54,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-06-30T00:00:00.000Z,40.83,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-07-01T00:00:00.000Z,42.68,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-07-04T00:00:00.000Z,42.87,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-07-05T00:00:00.000Z,41.235,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-07-06T00:00:00.000Z,40.24,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-07-07T00:00:00.000Z,40.815,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-07-08T00:00:00.000Z,41.39,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-07-11T00:00:00.000Z,42.39,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-07-12T00:00:00.000Z,42.13,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-07-13T00:00:00.000Z,41.45,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-07-14T00:00:00.000Z,42.26,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-07-15T00:00:00.000Z,42.65,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-07-18T00:00:00.000Z,42.465,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-07-19T00:00:00.000Z,42.11,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-07-20T00:00:00.000Z,44.93,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-07-21T00:00:00.000Z,44.395,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-07-22T00:00:00.000Z,44.765,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-07-25T00:00:00.000Z,44.325,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-07-26T00:00:00.000Z,45.06,energy and materials,1.87,12.3,8
aurubis,germany,4027.0,2016-07-27T00:00:00.000Z,45.76,energy and materials,1.87,12.3,8
